"","TIME","GEO","PRODUCT","INDIC_NRG","Value"
"2203","2002","Malta","Derived heat","Imports",0
"2204","2002","Malta","Derived heat","Exports",0
"2205","2002","Malta","Derived heat","Gross inland consumption",0
"2206","2002","Malta","Renewable energies","Imports",0
"2207","2002","Malta","Renewable energies","Exports",0
"2208","2002","Malta","Renewable energies","Gross inland consumption",10
"2209","2002","Malta","Electrical energy","Imports",0
"2210","2002","Malta","Electrical energy","Exports",0
"2211","2002","Malta","Electrical energy","Gross inland consumption",0
"2212","2002","Malta","Waste (non-renewable)","Imports",0
"2213","2002","Malta","Waste (non-renewable)","Exports",0
"2214","2002","Malta","Waste (non-renewable)","Gross inland consumption",0
"2215","2002","Netherlands","All products","Imports",5886751
"2216","2002","Netherlands","All products","Exports",4506492
"2217","2002","Netherlands","All products","Gross inland consumption",3397772
"2218","2002","Netherlands","Solid fuels","Imports",575905
"2219","2002","Netherlands","Solid fuels","Exports",237812
"2220","2002","Netherlands","Solid fuels","Gross inland consumption",348173
"2221","2002","Netherlands","Total petroleum products","Imports",4427480
"2222","2002","Netherlands","Total petroleum products","Exports",2665614
"2223","2002","Netherlands","Total petroleum products","Gross inland consumption",1357813
"2224","2002","Netherlands","Gas","Imports",802820
"2225","2002","Netherlands","Gas","Exports",1575253
"2226","2002","Netherlands","Gas","Gross inland consumption",1499040
"2227","2002","Netherlands","Nuclear heat","Imports",NA
"2228","2002","Netherlands","Nuclear heat","Exports",NA
"2229","2002","Netherlands","Nuclear heat","Gross inland consumption",42282
"2230","2002","Netherlands","Derived heat","Imports",0
"2231","2002","Netherlands","Derived heat","Exports",0
"2232","2002","Netherlands","Derived heat","Gross inland consumption",0
"2233","2002","Netherlands","Renewable energies","Imports",5415
"2234","2002","Netherlands","Renewable energies","Exports",11656
"2235","2002","Netherlands","Renewable energies","Gross inland consumption",65425
"2236","2002","Netherlands","Electrical energy","Imports",75132
"2237","2002","Netherlands","Electrical energy","Exports",16157
"2238","2002","Netherlands","Electrical energy","Gross inland consumption",58975
"2239","2002","Netherlands","Waste (non-renewable)","Imports",0
"2240","2002","Netherlands","Waste (non-renewable)","Exports",0
"2241","2002","Netherlands","Waste (non-renewable)","Gross inland consumption",26063
"2242","2002","Austria","All products","Imports",1025097
"2243","2002","Austria","All products","Exports",147955
"2244","2002","Austria","All products","Gross inland consumption",1290543
"2245","2002","Austria","Solid fuels","Imports",147026
"2246","2002","Austria","Solid fuels","Exports",1037
"2247","2002","Austria","Solid fuels","Gross inland consumption",159082
"2248","2002","Austria","Total petroleum products","Imports",581037
"2249","2002","Austria","Total petroleum products","Exports",62170
"2250","2002","Austria","Total petroleum products","Gross inland consumption",551878
"2251","2002","Austria","Gas","Imports",234796
"2252","2002","Austria","Gas","Exports",24680
"2253","2002","Austria","Gas","Gross inland consumption",290862
"2254","2002","Austria","Nuclear heat","Imports",NA
"2255","2002","Austria","Nuclear heat","Exports",NA
"2256","2002","Austria","Nuclear heat","Gross inland consumption",0
"2257","2002","Austria","Derived heat","Imports",0
"2258","2002","Austria","Derived heat","Exports",0
"2259","2002","Austria","Derived heat","Gross inland consumption",0
"2260","2002","Austria","Renewable energies","Imports",6887
"2261","2002","Austria","Renewable energies","Exports",7234
"2262","2002","Austria","Renewable energies","Gross inland consumption",271398
"2263","2002","Austria","Electrical energy","Imports",55350
"2264","2002","Austria","Electrical energy","Exports",52834
"2265","2002","Austria","Electrical energy","Gross inland consumption",2516
"2266","2002","Austria","Waste (non-renewable)","Imports",0
"2267","2002","Austria","Waste (non-renewable)","Exports",0
"2268","2002","Austria","Waste (non-renewable)","Gross inland consumption",14806
"2269","2002","Poland","All products","Imports",1285980
"2270","2002","Poland","All products","Exports",891674
"2271","2002","Poland","All products","Gross inland consumption",3694251
"2272","2002","Poland","Solid fuels","Imports",74491
"2273","2002","Poland","Solid fuels","Exports",729804
"2274","2002","Poland","Solid fuels","Gross inland consumption",2295917
"2275","2002","Poland","Total petroleum products","Imports",914249
"2276","2002","Poland","Total petroleum products","Exports",118891
"2277","2002","Poland","Total petroleum products","Gross inland consumption",821757
"2278","2002","Poland","Gas","Imports",281151
"2279","2002","Poland","Gas","Exports",1444
"2280","2002","Poland","Gas","Gross inland consumption",423560
"2281","2002","Poland","Nuclear heat","Imports",NA
"2282","2002","Poland","Nuclear heat","Exports",NA
"2283","2002","Poland","Nuclear heat","Gross inland consumption",0
"2284","2002","Poland","Derived heat","Imports",0
"2285","2002","Poland","Derived heat","Exports",0
"2286","2002","Poland","Derived heat","Gross inland consumption",0
"2287","2002","Poland","Renewable energies","Imports",0
"2288","2002","Poland","Renewable energies","Exports",0
"2289","2002","Poland","Renewable energies","Gross inland consumption",173425
"2290","2002","Poland","Electrical energy","Imports",16088
"2291","2002","Poland","Electrical energy","Exports",41533
"2292","2002","Poland","Electrical energy","Gross inland consumption",-25445
"2293","2002","Poland","Waste (non-renewable)","Imports",0
"2294","2002","Poland","Waste (non-renewable)","Exports",0
"2295","2002","Poland","Waste (non-renewable)","Gross inland consumption",5037
"2296","2002","Portugal","All products","Imports",1023613
"2297","2002","Portugal","All products","Exports",70779
"2298","2002","Portugal","All products","Gross inland consumption",1112370
"2299","2002","Portugal","Solid fuels","Imports",145435
"2300","2002","Portugal","Solid fuels","Exports",0
"2301","2002","Portugal","Solid fuels","Gross inland consumption",145518
"2302","2002","Portugal","Total petroleum products","Imports",744831
"2303","2002","Portugal","Total petroleum products","Exports",58431
"2304","2002","Portugal","Total petroleum products","Gross inland consumption",693217
"2305","2002","Portugal","Gas","Imports",114162
"2306","2002","Portugal","Gas","Exports",0
"2307","2002","Portugal","Gas","Gross inland consumption",114272
"2308","2002","Portugal","Nuclear heat","Imports",NA
"2309","2002","Portugal","Nuclear heat","Exports",NA
"2310","2002","Portugal","Nuclear heat","Gross inland consumption",0
"2311","2002","Portugal","Derived heat","Imports",0
"2312","2002","Portugal","Derived heat","Exports",0
"2313","2002","Portugal","Derived heat","Gross inland consumption",0
"2314","2002","Portugal","Renewable energies","Imports",0
"2315","2002","Portugal","Renewable energies","Exports",0
"2316","2002","Portugal","Renewable energies","Gross inland consumption",148710
"2317","2002","Portugal","Electrical energy","Imports",19184
"2318","2002","Portugal","Electrical energy","Exports",12348
"2319","2002","Portugal","Electrical energy","Gross inland consumption",6836
"2320","2002","Portugal","Waste (non-renewable)","Imports",0
"2321","2002","Portugal","Waste (non-renewable)","Exports",0
"2322","2002","Portugal","Waste (non-renewable)","Gross inland consumption",3816
"2323","2002","Romania","All products","Imports",587426
"2324","2002","Romania","All products","Exports",199431
"2325","2002","Romania","All products","Gross inland consumption",1609411
"2326","2002","Romania","Solid fuels","Imports",116262
"2327","2002","Romania","Solid fuels","Exports",0
"2328","2002","Romania","Solid fuels","Gross inland consumption",369227
"2329","2002","Romania","Total petroleum products","Imports",338553
"2330","2002","Romania","Total petroleum products","Exports",187587
"2331","2002","Romania","Total petroleum products","Gross inland consumption",458652
"2332","2002","Romania","Gas","Imports",131041
"2333","2002","Romania","Gas","Exports",0
"2334","2002","Romania","Gas","Gross inland consumption",570608
"2335","2002","Romania","Nuclear heat","Imports",NA
"2336","2002","Romania","Nuclear heat","Exports",NA
"2337","2002","Romania","Nuclear heat","Gross inland consumption",59540
"2338","2002","Romania","Derived heat","Imports",0
"2339","2002","Romania","Derived heat","Exports",0
"2340","2002","Romania","Derived heat","Gross inland consumption",0
"2341","2002","Romania","Renewable energies","Imports",0
"2342","2002","Romania","Renewable energies","Exports",0
"2343","2002","Romania","Renewable energies","Gross inland consumption",156973
"2344","2002","Romania","Electrical energy","Imports",1570
"2345","2002","Romania","Electrical energy","Exports",11844
"2346","2002","Romania","Electrical energy","Gross inland consumption",-10274
"2347","2002","Romania","Waste (non-renewable)","Imports",0
"2348","2002","Romania","Waste (non-renewable)","Exports",0
"2349","2002","Romania","Waste (non-renewable)","Gross inland consumption",4685
"2350","2002","Slovenia","All products","Imports",168368
"2351","2002","Slovenia","All products","Exports",22757
"2352","2002","Slovenia","All products","Gross inland consumption",287541
"2353","2002","Slovenia","Solid fuels","Imports",12778
"2354","2002","Slovenia","Solid fuels","Exports",11
"2355","2002","Slovenia","Solid fuels","Gross inland consumption",65550
"2356","2002","Slovenia","Total petroleum products","Imports",107824
"2357","2002","Slovenia","Total petroleum products","Exports",5006
"2358","2002","Slovenia","Total petroleum products","Gross inland consumption",102096
"2359","2002","Slovenia","Gas","Imports",34108
"2360","2002","Slovenia","Gas","Exports",0
"2361","2002","Slovenia","Gas","Gross inland consumption",34324
"2362","2002","Slovenia","Nuclear heat","Imports",NA
"2363","2002","Slovenia","Nuclear heat","Exports",NA
"2364","2002","Slovenia","Nuclear heat","Gross inland consumption",59702
"2365","2002","Slovenia","Derived heat","Imports",0
"2366","2002","Slovenia","Derived heat","Exports",0
"2367","2002","Slovenia","Derived heat","Gross inland consumption",0
"2368","2002","Slovenia","Renewable energies","Imports",0
"2369","2002","Slovenia","Renewable energies","Exports",0
"2370","2002","Slovenia","Renewable energies","Gross inland consumption",29948
"2371","2002","Slovenia","Electrical energy","Imports",13658
"2372","2002","Slovenia","Electrical energy","Exports",17741
"2373","2002","Slovenia","Electrical energy","Gross inland consumption",-4082
"2374","2002","Slovenia","Waste (non-renewable)","Imports",0
"2375","2002","Slovenia","Waste (non-renewable)","Exports",0
"2376","2002","Slovenia","Waste (non-renewable)","Gross inland consumption",3
"2377","2002","Slovakia","All products","Imports",687555
"2378","2002","Slovakia","All products","Exports",182590
"2379","2002","Slovakia","All products","Gross inland consumption",789720
"2380","2002","Slovakia","Solid fuels","Imports",142542
"2381","2002","Slovakia","Solid fuels","Exports",4628
"2382","2002","Slovakia","Solid fuels","Gross inland consumption",178901
"2383","2002","Slovakia","Total petroleum products","Imports",275024
"2384","2002","Slovakia","Total petroleum products","Exports",138837
"2385","2002","Slovakia","Total petroleum products","Gross inland consumption",151020
"2386","2002","Slovakia","Gas","Imports",245810
"2387","2002","Slovakia","Gas","Exports",0
"2388","2002","Slovakia","Gas","Gross inland consumption",245654
"2389","2002","Slovakia","Nuclear heat","Imports",NA
"2390","2002","Slovakia","Nuclear heat","Exports",NA
"2391","2002","Slovakia","Nuclear heat","Gross inland consumption",195801
"2392","2002","Slovakia","Derived heat","Imports",0
"2393","2002","Slovakia","Derived heat","Exports",0
"2394","2002","Slovakia","Derived heat","Gross inland consumption",0
"2395","2002","Slovakia","Renewable energies","Imports",0
"2396","2002","Slovakia","Renewable energies","Exports",4
"2397","2002","Slovakia","Renewable energies","Gross inland consumption",31208
"2398","2002","Slovakia","Electrical energy","Imports",24156
"2399","2002","Slovakia","Electrical energy","Exports",39121
"2400","2002","Slovakia","Electrical energy","Gross inland consumption",-14965
"2401","2002","Slovakia","Waste (non-renewable)","Imports",23
"2402","2002","Slovakia","Waste (non-renewable)","Exports",0
"2403","2002","Slovakia","Waste (non-renewable)","Gross inland consumption",2100
"2404","2002","Finland","All products","Imports",1009062
"2405","2002","Finland","All products","Exports",234242
"2406","2002","Finland","All products","Gross inland consumption",1464556
"2407","2002","Finland","Solid fuels","Imports",166248
"2408","2002","Finland","Solid fuels","Exports",1676
"2409","2002","Finland","Solid fuels","Gross inland consumption",277803
"2410","2002","Finland","Total petroleum products","Imports",639705
