"","TIME","GEO","PRODUCT","Proizvodnja/zaloga"
"2865","2009","Sweden","Electrical energy",-32688
"2866","2009","Sweden","Gas",870
"2867","2009","Sweden","Nuclear heat",NA
"2868","2009","Sweden","Renewable energies",662314
"2869","2009","Sweden","Solid fuels",16049
"2870","2009","Sweden","Total petroleum products",-606972
"2871","2009","Sweden","Waste (non-renewable)",18865
"2872","2009","United Kingdom","All products",2813850
"2873","2009","United Kingdom","Derived heat",0
"2874","2009","United Kingdom","Electrical energy",-13492
"2875","2009","United Kingdom","Gas",1793975
"2876","2009","United Kingdom","Nuclear heat",NA
"2877","2009","United Kingdom","Renewable energies",224967
"2878","2009","United Kingdom","Solid fuels",254120
"2879","2009","United Kingdom","Total petroleum products",-214761
"2880","2009","United Kingdom","Waste (non-renewable)",22784
"2881","2010","Austria","All products",187724
"2882","2010","Austria","Derived heat",0
"2883","2010","Austria","Electrical energy",-63241
"2884","2010","Austria","Gas",-86551
"2885","2010","Austria","Nuclear heat",NA
"2886","2010","Austria","Renewable energies",346018
"2887","2010","Austria","Solid fuels",623
"2888","2010","Austria","Total petroleum products",-38618
"2889","2010","Austria","Waste (non-renewable)",29494
"2890","2010","Belgium","All products",-881812
"2891","2010","Belgium","Derived heat",0
"2892","2010","Belgium","Electrical energy",-42638
"2893","2010","Belgium","Gas",-117199
"2894","2010","Belgium","Nuclear heat",NA
"2895","2010","Belgium","Renewable energies",92901
"2896","2010","Belgium","Solid fuels",-26074
"2897","2010","Belgium","Total petroleum products",-1337504
"2898","2010","Belgium","Waste (non-renewable)",30907
"2899","2010","Bulgaria","All products",259013
"2900","2010","Bulgaria","Derived heat",0
"2901","2010","Bulgaria","Electrical energy",-34607
"2902","2010","Bulgaria","Gas",7092
"2903","2010","Bulgaria","Nuclear heat",NA
"2904","2010","Bulgaria","Renewable energies",60669
"2905","2010","Bulgaria","Solid fuels",215375
"2906","2010","Bulgaria","Total petroleum products",-155500
"2907","2010","Bulgaria","Waste (non-renewable)",352
"2908","2010","Croatia","All products",77437
"2909","2010","Croatia","Derived heat",0
"2910","2010","Croatia","Electrical energy",-30409
"2911","2010","Croatia","Gas",73845
"2912","2010","Croatia","Nuclear heat",NA
"2913","2010","Croatia","Renewable energies",86249
"2914","2010","Croatia","Solid fuels",-703
"2915","2010","Croatia","Total petroleum products",-51864
"2916","2010","Croatia","Waste (non-renewable)",319
"2917","2010","Cyprus","All products",-8574
"2918","2010","Cyprus","Derived heat",0
"2919","2010","Cyprus","Electrical energy",0
"2920","2010","Cyprus","Gas",NA
"2921","2010","Cyprus","Nuclear heat",NA
"2922","2010","Cyprus","Renewable energies",3417
"2923","2010","Cyprus","Solid fuels",241
"2924","2010","Cyprus","Total petroleum products",-12532
"2925","2010","Cyprus","Waste (non-renewable)",299
"2926","2010","Czech Republic","All products",1036791
"2927","2010","Czech Republic","Derived heat",-108
"2928","2010","Czech Republic","Electrical energy",-77724
"2929","2010","Czech Republic","Gas",45769
"2930","2010","Czech Republic","Nuclear heat",NA
"2931","2010","Czech Republic","Renewable energies",125948
"2932","2010","Czech Republic","Solid fuels",686030
"2933","2010","Czech Republic","Total petroleum products",-54973
"2934","2010","Czech Republic","Waste (non-renewable)",8408
"2935","2010","Denmark","All products",253386
"2936","2010","Denmark","Derived heat",0
"2937","2010","Denmark","Electrical energy",-42242
"2938","2010","Denmark","Gas",179991
"2939","2010","Denmark","Nuclear heat",NA
"2940","2010","Denmark","Renewable energies",127495
"2941","2010","Denmark","Solid fuels",47094
"2942","2010","Denmark","Total petroleum products",-75961
"2943","2010","Denmark","Waste (non-renewable)",17008
"2944","2010","Estonia","All products",179645
"2945","2010","Estonia","Derived heat",0
"2946","2010","Estonia","Electrical energy",-15674
"2947","2010","Estonia","Gas",0
"2948","2010","Estonia","Nuclear heat",NA
"2949","2010","Estonia","Renewable energies",35441
"2950","2010","Estonia","Solid fuels",162070
"2951","2010","Estonia","Total petroleum products",-2192
"2952","2010","Estonia","Waste (non-renewable)",0
"2953","2010","Euro area (19 countries)","All products",4238015
"2954","2010","Euro area (19 countries)","Derived heat",-266
"2955","2010","Euro area (19 countries)","Electrical energy",-745531
"2956","2010","Euro area (19 countries)","Gas",830794
"2957","2010","Euro area (19 countries)","Nuclear heat",NA
"2958","2010","Euro area (19 countries)","Renewable energies",4868166
"2959","2010","Euro area (19 countries)","Solid fuels",2393051
"2960","2010","Euro area (19 countries)","Total petroleum products",-11325916
"2961","2010","Euro area (19 countries)","Waste (non-renewable)",374299
"2962","2010","European Union (28 countries)","All products",13022003
"2963","2010","European Union (28 countries)","Derived heat",-374
"2964","2010","European Union (28 countries)","Electrical energy",-1048381
"2965","2010","European Union (28 countries)","Gas",3397683
"2966","2010","European Union (28 countries)","Nuclear heat",NA
"2967","2010","European Union (28 countries)","Renewable energies",6848109
"2968","2010","European Union (28 countries)","Solid fuels",6158532
"2969","2010","European Union (28 countries)","Total petroleum products",-12701012
"2970","2010","European Union (28 countries)","Waste (non-renewable)",463052
"2971","2010","Finland","All products",489659
"2972","2010","Finland","Derived heat",0
"2973","2010","Finland","Electrical energy",-18784
"2974","2010","Finland","Gas",0
"2975","2010","Finland","Nuclear heat",NA
"2976","2010","Finland","Renewable energies",384088
"2977","2010","Finland","Solid fuels",120751
"2978","2010","Finland","Total petroleum products",-248753
"2979","2010","Finland","Waste (non-renewable)",6119
"2980","2010","France","All products",4370739
"2981","2010","France","Derived heat",0
"2982","2010","France","Electrical energy",-180677
"2983","2010","France","Gas",17949
"2984","2010","France","Nuclear heat",NA
"2985","2010","France","Renewable energies",855885
"2986","2010","France","Solid fuels",-12342
"2987","2010","France","Total petroleum products",-988366
"2988","2010","France","Waste (non-renewable)",50263
"2989","2010","Germany","All products",3665938
"2990","2010","Germany","Derived heat",-266
"2991","2010","Germany","Electrical energy",-208501
"2992","2010","Germany","Gas",-121307
"2993","2010","Germany","Nuclear heat",NA
"2994","2010","Germany","Renewable energies",1104710
"2995","2010","Germany","Solid fuels",1937257
"2996","2010","Germany","Total petroleum products",-727500
"2997","2010","Germany","Waste (non-renewable)",163542
"2998","2010","Greece","All products",-119196
"2999","2010","Greece","Derived heat",0
"3000","2010","Greece","Electrical energy",-10119
"3001","2010","Greece","Gas",159
"3002","2010","Greece","Nuclear heat",NA
"3003","2010","Greece","Renewable energies",82662
"3004","2010","Greece","Solid fuels",312433
"3005","2010","Greece","Total petroleum products",-505673
"3006","2010","Greece","Waste (non-renewable)",1341
"3007","2010","Hungary","All products",332284
"3008","2010","Hungary","Derived heat",0
"3009","2010","Hungary","Electrical energy",-16927
"3010","2010","Hungary","Gas",79672
"3011","2010","Hungary","Nuclear heat",NA
"3012","2010","Hungary","Renewable energies",111350
"3013","2010","Hungary","Solid fuels",55227
"3014","2010","Hungary","Total petroleum products",-71437
"3015","2010","Hungary","Waste (non-renewable)",3678
"3016","2010","Iceland","All products",199636
"3017","2010","Iceland","Derived heat",0
"3018","2010","Iceland","Electrical energy",0
"3019","2010","Iceland","Gas",NA
"3020","2010","Iceland","Nuclear heat",NA
"3021","2010","Iceland","Renewable energies",200569
"3022","2010","Iceland","Solid fuels",142
"3023","2010","Iceland","Total petroleum products",-1094
"3024","2010","Iceland","Waste (non-renewable)",18
"3025","2010","Ireland","All products",18685
"3026","2010","Ireland","Derived heat",0
"3027","2010","Ireland","Electrical energy",-1044
"3028","2010","Ireland","Gas",8815
"3029","2010","Ireland","Nuclear heat",NA
"3030","2010","Ireland","Renewable energies",25912
"3031","2010","Ireland","Solid fuels",40365
"3032","2010","Ireland","Total petroleum products",-55721
"3033","2010","Ireland","Waste (non-renewable)",358
"3034","2010","Italy","All products",-92796
"3035","2010","Italy","Derived heat",0
"3036","2010","Italy","Electrical energy",-6577
"3037","2010","Italy","Gas",265508
"3038","2010","Italy","Nuclear heat",NA
"3039","2010","Italy","Renewable energies",806578
"3040","2010","Italy","Solid fuels",-14233
"3041","2010","Italy","Total petroleum products",-1187659
"3042","2010","Italy","Waste (non-renewable)",43587
"3043","2010","Latvia","All products",54526
"3044","2010","Latvia","Derived heat",0
"3045","2010","Latvia","Electrical energy",-11160
"3046","2010","Latvia","Gas",23393
"3047","2010","Latvia","Nuclear heat",NA
"3048","2010","Latvia","Renewable energies",59557
"3049","2010","Latvia","Solid fuels",-240
"3050","2010","Latvia","Total petroleum products",-17445
"3051","2010","Latvia","Waste (non-renewable)",420
"3052","2010","Lithuania","All products",-288844
"3053","2010","Lithuania","Derived heat",0
"3054","2010","Lithuania","Electrical energy",-7862
"3055","2010","Lithuania","Gas",304
"3056","2010","Lithuania","Nuclear heat",NA
"3057","2010","Lithuania","Renewable energies",41874
"3058","2010","Lithuania","Solid fuels",-240
"3059","2010","Lithuania","Total petroleum products",-322920
"3060","2010","Lithuania","Waste (non-renewable)",0
"3061","2010","Luxembourg","All products",-6469
"3062","2010","Luxembourg","Derived heat",0
"3063","2010","Luxembourg","Electrical energy",-11578
"3064","2010","Luxembourg","Gas",0
"3065","2010","Luxembourg","Nuclear heat",NA
"3066","2010","Luxembourg","Renewable energies",3528
"3067","2010","Luxembourg","Solid fuels",0
"3068","2010","Luxembourg","Total petroleum products",291
"3069","2010","Luxembourg","Waste (non-renewable)",1289
"3070","2010","Malta","All products",-60402
"3071","2010","Malta","Derived heat",0
"3072","2010","Malta","Electrical energy",0
"3073","2010","Malta","Gas",NA
"3074","2010","Malta","Nuclear heat",NA
"3075","2010","Malta","Renewable energies",188
"3076","2010","Malta","Solid fuels",0
"3077","2010","Malta","Total petroleum products",-60590
"3078","2010","Malta","Waste (non-renewable)",0
"3079","2010","Netherlands","All products",-3923044
"3080","2010","Netherlands","Derived heat",0
"3081","2010","Netherlands","Electrical energy",-46109
"3082","2010","Netherlands","Gas",873177
"3083","2010","Netherlands","Nuclear heat",NA
"3084","2010","Netherlands","Renewable energies",103737
"3085","2010","Netherlands","Solid fuels",-219158
"3086","2010","Netherlands","Total petroleum products",-4707892
"3087","2010","Netherlands","Waste (non-renewable)",30335
"3088","2010","Norway","All products",1095222
"3089","2010","Norway","Derived heat",0
"3090","2010","Norway","Electrical energy",-25647
"3091","2010","Norway","Gas",324614
"3092","2010","Norway","Nuclear heat",NA
"3093","2010","Norway","Renewable energies",482040
"3094","2010","Norway","Solid fuels",362
"3095","2010","Norway","Total petroleum products",307893
"3096","2010","Norway","Waste (non-renewable)",5960
"3097","2010","Poland","All products",2253973
"3098","2010","Poland","Derived heat",0
"3099","2010","Poland","Electrical energy",-27590
"3100","2010","Poland","Gas",163086
"3101","2010","Poland","Nuclear heat",NA
"3102","2010","Poland","Renewable energies",285919
"3103","2010","Poland","Solid fuels",1940032
"3104","2010","Poland","Total petroleum products",-124118
"3105","2010","Poland","Waste (non-renewable)",16644
"3106","2010","Portugal","All products",96461
"3107","2010","Portugal","Derived heat",0
"3108","2010","Portugal","Electrical energy",-11487
"3109","2010","Portugal","Gas",-689
"3110","2010","Portugal","Nuclear heat",NA
"3111","2010","Portugal","Renewable energies",226691
"3112","2010","Portugal","Solid fuels",1190
"3113","2010","Portugal","Total petroleum products",-125888
"3114","2010","Portugal","Waste (non-renewable)",6644
"3115","2010","Romania","All products",1005174
"3116","2010","Romania","Derived heat",0
"3117","2010","Romania","Electrical energy",-10947
"3118","2010","Romania","Gas",375664
"3119","2010","Romania","Nuclear heat",NA
"3120","2010","Romania","Renewable energies",238594
"3121","2010","Romania","Solid fuels",239665
"3122","2010","Romania","Total petroleum products",35394
"3123","2010","Romania","Waste (non-renewable)",1276
"3124","2010","Slovakia","All products",94786
"3125","2010","Slovakia","Derived heat",0
"3126","2010","Slovakia","Electrical energy",-22654
"3127","2010","Slovakia","Gas",157
"3128","2010","Slovakia","Nuclear heat",NA
"3129","2010","Slovakia","Renewable energies",53811
"3130","2010","Slovakia","Solid fuels",28217
"3131","2010","Slovakia","Total petroleum products",-126076
"3132","2010","Slovakia","Waste (non-renewable)",1433
"3133","2010","Slovenia","All products",89846
"3134","2010","Slovenia","Derived heat",0
"3135","2010","Slovenia","Electrical energy",-38682
"3136","2010","Slovenia","Gas",251
"3137","2010","Slovenia","Nuclear heat",NA
"3138","2010","Slovenia","Renewable energies",45694
"3139","2010","Slovenia","Solid fuels",49133
"3140","2010","Slovenia","Total petroleum products",-28621
"3141","2010","Slovenia","Waste (non-renewable)",975
"3142","2010","Spain","All products",371143
"3143","2010","Spain","Derived heat",0
"3144","2010","Spain","Electrical energy",-48741
"3145","2010","Spain","Gas",-33175
"3146","2010","Spain","Nuclear heat",NA
"3147","2010","Spain","Renewable energies",595471
"3148","2010","Spain","Solid fuels",13060
"3149","2010","Spain","Total petroleum products",-832257
"3150","2010","Spain","Waste (non-renewable)",7293
"3151","2010","Sweden","All products",733660
"3152","2010","Sweden","Derived heat",0
"3153","2010","Sweden","Electrical energy",-46271
"3154","2010","Sweden","Gas",765
"3155","2010","Sweden","Nuclear heat",NA
"3156","2010","Sweden","Renewable energies",711623
"3157","2010","Sweden","Solid fuels",-3293
"3158","2010","Sweden","Total petroleum products",-575274
"3159","2010","Sweden","Waste (non-renewable)",21568
"3160","2010","United Kingdom","All products",2832268
"3161","2010","United Kingdom","Derived heat",0
"3162","2010","United Kingdom","Electrical energy",-16131
"3163","2010","United Kingdom","Gas",1641002
"3164","2010","United Kingdom","Nuclear heat",NA
"3165","2010","United Kingdom","Renewable energies",232096
