"TIME","GEO","UNIT","PRODUCT","INDIC_NRG","Value"
"2000","Italy","Terajoule","Renewable energies","Exports","75"
"2000","Italy","Terajoule","Renewable energies","Gross inland consumption","423 402"
"2000","Italy","Terajoule","Electrical energy","Imports","161 392"
"2000","Italy","Terajoule","Electrical energy","Exports","1 742"
"2000","Italy","Terajoule","Electrical energy","Gross inland consumption","159 649"
"2000","Italy","Terajoule","Industrial wastes","Imports","0"
"2000","Italy","Terajoule","Industrial wastes","Exports","0"
"2000","Italy","Terajoule","Industrial wastes","Gross inland consumption","3 832"
"2000","Italy","Terajoule","Waste (non-renewable)","Imports","0"
"2000","Italy","Terajoule","Waste (non-renewable)","Exports","0"
"2000","Italy","Terajoule","Waste (non-renewable)","Gross inland consumption","10 824"
"2000","Cyprus","Terajoule","All products","Imports","107 405"
"2000","Cyprus","Terajoule","All products","Exports","0"
"2000","Cyprus","Terajoule","All products","Gross inland consumption","101 012"
"2000","Cyprus","Terajoule","Solid fuels","Imports","1 382"
"2000","Cyprus","Terajoule","Solid fuels","Exports",":"
"2000","Cyprus","Terajoule","Solid fuels","Gross inland consumption","1 384"
"2000","Cyprus","Terajoule","Total petroleum products","Imports","105 963"
"2000","Cyprus","Terajoule","Total petroleum products","Exports","0"
"2000","Cyprus","Terajoule","Total petroleum products","Gross inland consumption","97 716"
"2000","Cyprus","Terajoule","Gas","Imports",":"
"2000","Cyprus","Terajoule","Gas","Exports",":"
"2000","Cyprus","Terajoule","Gas","Gross inland consumption",":"
"2000","Cyprus","Terajoule","Nuclear heat","Imports",":"
"2000","Cyprus","Terajoule","Nuclear heat","Exports",":"
"2000","Cyprus","Terajoule","Nuclear heat","Gross inland consumption","0"
"2000","Cyprus","Terajoule","Derived heat","Imports","0"
"2000","Cyprus","Terajoule","Derived heat","Exports","0"
"2000","Cyprus","Terajoule","Derived heat","Gross inland consumption","0"
"2000","Cyprus","Terajoule","Renewable energies","Imports","60"
"2000","Cyprus","Terajoule","Renewable energies","Exports",":"
"2000","Cyprus","Terajoule","Renewable energies","Gross inland consumption","1 913"
"2000","Cyprus","Terajoule","Electrical energy","Imports","0"
"2000","Cyprus","Terajoule","Electrical energy","Exports","0"
"2000","Cyprus","Terajoule","Electrical energy","Gross inland consumption","0"
"2000","Cyprus","Terajoule","Industrial wastes","Imports",":"
"2000","Cyprus","Terajoule","Industrial wastes","Exports",":"
"2000","Cyprus","Terajoule","Industrial wastes","Gross inland consumption",":"
"2000","Cyprus","Terajoule","Waste (non-renewable)","Imports",":"
"2000","Cyprus","Terajoule","Waste (non-renewable)","Exports",":"
"2000","Cyprus","Terajoule","Waste (non-renewable)","Gross inland consumption",":"
"2000","Latvia","Terajoule","All products","Imports","113 318"
"2000","Latvia","Terajoule","All products","Exports","14 465"
"2000","Latvia","Terajoule","All products","Gross inland consumption","161 768"
"2000","Latvia","Terajoule","Solid fuels","Imports","2 590"
"2000","Latvia","Terajoule","Solid fuels","Exports","40"
"2000","Latvia","Terajoule","Solid fuels","Gross inland consumption","5 526"
"2000","Latvia","Terajoule","Total petroleum products","Imports","56 523"
"2000","Latvia","Terajoule","Total petroleum products","Exports","4 809"
"2000","Latvia","Terajoule","Total petroleum products","Gross inland consumption","54 217"
"2000","Latvia","Terajoule","Gas","Imports","46 611"
"2000","Latvia","Terajoule","Gas","Exports","0"
"2000","Latvia","Terajoule","Gas","Gross inland consumption","45 736"
"2000","Latvia","Terajoule","Nuclear heat","Imports",":"
"2000","Latvia","Terajoule","Nuclear heat","Exports",":"
"2000","Latvia","Terajoule","Nuclear heat","Gross inland consumption","0"
"2000","Latvia","Terajoule","Derived heat","Imports","0"
"2000","Latvia","Terajoule","Derived heat","Exports","0"
"2000","Latvia","Terajoule","Derived heat","Gross inland consumption","0"
"2000","Latvia","Terajoule","Renewable energies","Imports","5"
"2000","Latvia","Terajoule","Renewable energies","Exports","8 456"
"2000","Latvia","Terajoule","Renewable energies","Gross inland consumption","49 859"
"2000","Latvia","Terajoule","Electrical energy","Imports","7 589"
"2000","Latvia","Terajoule","Electrical energy","Exports","1 159"
"2000","Latvia","Terajoule","Electrical energy","Gross inland consumption","6 430"
"2000","Latvia","Terajoule","Industrial wastes","Imports","0"
"2000","Latvia","Terajoule","Industrial wastes","Exports","0"
"2000","Latvia","Terajoule","Industrial wastes","Gross inland consumption","0"
"2000","Latvia","Terajoule","Waste (non-renewable)","Imports","0"
"2000","Latvia","Terajoule","Waste (non-renewable)","Exports","0"
"2000","Latvia","Terajoule","Waste (non-renewable)","Gross inland consumption","0"
"2000","Lithuania","Terajoule","All products","Imports","334 734"
"2000","Lithuania","Terajoule","All products","Exports","156 919"
"2000","Lithuania","Terajoule","All products","Gross inland consumption","295 715"
"2000","Lithuania","Terajoule","Solid fuels","Imports","3 420"
"2000","Lithuania","Terajoule","Solid fuels","Exports","70"
"2000","Lithuania","Terajoule","Solid fuels","Gross inland consumption","3 832"
"2000","Lithuania","Terajoule","Total petroleum products","Imports","226 332"
"2000","Lithuania","Terajoule","Total petroleum products","Exports","133 244"
"2000","Lithuania","Terajoule","Total petroleum products","Gross inland consumption","88 958"
"2000","Lithuania","Terajoule","Gas","Imports","86 438"
"2000","Lithuania","Terajoule","Gas","Exports","0"
"2000","Lithuania","Terajoule","Gas","Gross inland consumption","86 404"
"2000","Lithuania","Terajoule","Nuclear heat","Imports",":"
"2000","Lithuania","Terajoule","Nuclear heat","Exports",":"
"2000","Lithuania","Terajoule","Nuclear heat","Gross inland consumption","93 088"
"2000","Lithuania","Terajoule","Derived heat","Imports","0"
"2000","Lithuania","Terajoule","Derived heat","Exports","0"
"2000","Lithuania","Terajoule","Derived heat","Gross inland consumption","0"
"2000","Lithuania","Terajoule","Renewable energies","Imports","4"
"2000","Lithuania","Terajoule","Renewable energies","Exports","255"
"2000","Lithuania","Terajoule","Renewable energies","Gross inland consumption","28 243"
"2000","Lithuania","Terajoule","Electrical energy","Imports","18 540"
"2000","Lithuania","Terajoule","Electrical energy","Exports","23 350"
"2000","Lithuania","Terajoule","Electrical energy","Gross inland consumption","-4 810"
"2000","Lithuania","Terajoule","Industrial wastes","Imports","0"
"2000","Lithuania","Terajoule","Industrial wastes","Exports","0"
"2000","Lithuania","Terajoule","Industrial wastes","Gross inland consumption","0"
"2000","Lithuania","Terajoule","Waste (non-renewable)","Imports","0"
"2000","Lithuania","Terajoule","Waste (non-renewable)","Exports","0"
"2000","Lithuania","Terajoule","Waste (non-renewable)","Gross inland consumption","0"
"2000","Luxembourg","Terajoule","All products","Imports","155 887"
"2000","Luxembourg","Terajoule","All products","Exports","3 519"
"2000","Luxembourg","Terajoule","All products","Gross inland consumption","152 983"
"2000","Luxembourg","Terajoule","Solid fuels","Imports","4 534"
"2000","Luxembourg","Terajoule","Solid fuels","Exports","0"
"2000","Luxembourg","Terajoule","Solid fuels","Gross inland consumption","4 534"
"2000","Luxembourg","Terajoule","Total petroleum products","Imports","100 043"
"2000","Luxembourg","Terajoule","Total petroleum products","Exports","866"
"2000","Luxembourg","Terajoule","Total petroleum products","Gross inland consumption","97 127"
"2000","Luxembourg","Terajoule","Gas","Imports","28 108"
"2000","Luxembourg","Terajoule","Gas","Exports","0"
"2000","Luxembourg","Terajoule","Gas","Gross inland consumption","28 108"
"2000","Luxembourg","Terajoule","Nuclear heat","Imports",":"
"2000","Luxembourg","Terajoule","Nuclear heat","Exports",":"
"2000","Luxembourg","Terajoule","Nuclear heat","Gross inland consumption","0"
"2000","Luxembourg","Terajoule","Derived heat","Imports","0"
"2000","Luxembourg","Terajoule","Derived heat","Exports","0"
"2000","Luxembourg","Terajoule","Derived heat","Gross inland consumption","0"
"2000","Luxembourg","Terajoule","Renewable energies","Imports","1"
"2000","Luxembourg","Terajoule","Renewable energies","Exports","0"
"2000","Luxembourg","Terajoule","Renewable energies","Gross inland consumption","1 629"
"2000","Luxembourg","Terajoule","Electrical energy","Imports","23 202"
"2000","Luxembourg","Terajoule","Electrical energy","Exports","2 653"
"2000","Luxembourg","Terajoule","Electrical energy","Gross inland consumption","20 549"
"2000","Luxembourg","Terajoule","Industrial wastes","Imports","0"
"2000","Luxembourg","Terajoule","Industrial wastes","Exports","0"
"2000","Luxembourg","Terajoule","Industrial wastes","Gross inland consumption","268"
"2000","Luxembourg","Terajoule","Waste (non-renewable)","Imports","0"
"2000","Luxembourg","Terajoule","Waste (non-renewable)","Exports","0"
"2000","Luxembourg","Terajoule","Waste (non-renewable)","Gross inland consumption","1 037"
"2000","Hungary","Terajoule","All products","Imports","689 283"
"2000","Hungary","Terajoule","All products","Exports","104 971"
"2000","Hungary","Terajoule","All products","Gross inland consumption","1 059 191"
"2000","Hungary","Terajoule","Solid fuels","Imports","50 746"
"2000","Hungary","Terajoule","Solid fuels","Exports","5 242"
"2000","Hungary","Terajoule","Solid fuels","Gross inland consumption","161 197"
"2000","Hungary","Terajoule","Total petroleum products","Imports","296 641"
"2000","Hungary","Terajoule","Total petroleum products","Exports","75 127"
"2000","Hungary","Terajoule","Total petroleum products","Gross inland consumption","291 573"
"2000","Hungary","Terajoule","Gas","Imports","307 613"
"2000","Hungary","Terajoule","Gas","Exports","2 704"
"2000","Hungary","Terajoule","Gas","Gross inland consumption","404 309"
"2000","Hungary","Terajoule","Nuclear heat","Imports",":"
"2000","Hungary","Terajoule","Nuclear heat","Exports",":"
"2000","Hungary","Terajoule","Nuclear heat","Gross inland consumption","153 750"
"2000","Hungary","Terajoule","Derived heat","Imports","0"
"2000","Hungary","Terajoule","Derived heat","Exports","0"
"2000","Hungary","Terajoule","Derived heat","Gross inland consumption","0"
"2000","Hungary","Terajoule","Renewable energies","Imports","0"
"2000","Hungary","Terajoule","Renewable energies","Exports","0"
"2000","Hungary","Terajoule","Renewable energies","Gross inland consumption","34 760"
"2000","Hungary","Terajoule","Electrical energy","Imports","34 283"
"2000","Hungary","Terajoule","Electrical energy","Exports","21 899"
"2000","Hungary","Terajoule","Electrical energy","Gross inland consumption","12 384"
"2000","Hungary","Terajoule","Industrial wastes","Imports","0"
"2000","Hungary","Terajoule","Industrial wastes","Exports","0"
"2000","Hungary","Terajoule","Industrial wastes","Gross inland consumption","0"
"2000","Hungary","Terajoule","Waste (non-renewable)","Imports","0"
"2000","Hungary","Terajoule","Waste (non-renewable)","Exports","0"
"2000","Hungary","Terajoule","Waste (non-renewable)","Gross inland consumption","1 218"
"2000","Malta","Terajoule","All products","Imports","61 042"
"2000","Malta","Terajoule","All products","Exports","0"
"2000","Malta","Terajoule","All products","Gross inland consumption","33 553"
"2000","Malta","Terajoule","Solid fuels","Imports",":"
"2000","Malta","Terajoule","Solid fuels","Exports",":"
"2000","Malta","Terajoule","Solid fuels","Gross inland consumption",":"
"2000","Malta","Terajoule","Total petroleum products","Imports","61 042"
"2000","Malta","Terajoule","Total petroleum products","Exports","0"
"2000","Malta","Terajoule","Total petroleum products","Gross inland consumption","33 553"
"2000","Malta","Terajoule","Gas","Imports",":"
"2000","Malta","Terajoule","Gas","Exports",":"
"2000","Malta","Terajoule","Gas","Gross inland consumption",":"
"2000","Malta","Terajoule","Nuclear heat","Imports",":"
"2000","Malta","Terajoule","Nuclear heat","Exports",":"
"2000","Malta","Terajoule","Nuclear heat","Gross inland consumption","0"
"2000","Malta","Terajoule","Derived heat","Imports","0"
"2000","Malta","Terajoule","Derived heat","Exports","0"
"2000","Malta","Terajoule","Derived heat","Gross inland consumption","0"
"2000","Malta","Terajoule","Renewable energies","Imports","0"
"2000","Malta","Terajoule","Renewable energies","Exports","0"
"2000","Malta","Terajoule","Renewable energies","Gross inland consumption","0"
"2000","Malta","Terajoule","Electrical energy","Imports","0"
"2000","Malta","Terajoule","Electrical energy","Exports","0"
"2000","Malta","Terajoule","Electrical energy","Gross inland consumption","0"
"2000","Malta","Terajoule","Industrial wastes","Imports","0"
"2000","Malta","Terajoule","Industrial wastes","Exports","0"
"2000","Malta","Terajoule","Industrial wastes","Gross inland consumption","0"
"2000","Malta","Terajoule","Waste (non-renewable)","Imports","0"
"2000","Malta","Terajoule","Waste (non-renewable)","Exports","0"
"2000","Malta","Terajoule","Waste (non-renewable)","Gross inland consumption","0"
"2000","Netherlands","Terajoule","All products","Imports","5 559 132"
"2000","Netherlands","Terajoule","All products","Exports","4 107 790"
"2000","Netherlands","Terajoule","All products","Gross inland consumption","3 266 555"
"2000","Netherlands","Terajoule","Solid fuels","Imports","586 747"
"2000","Netherlands","Terajoule","Solid fuels","Exports","254 976"
"2000","Netherlands","Terajoule","Solid fuels","Gross inland consumption","325 362"
"2000","Netherlands","Terajoule","Total petroleum products","Imports","4 366 626"
"2000","Netherlands","Terajoule","Total petroleum products","Exports","2 591 272"
"2000","Netherlands","Terajoule","Total petroleum products","Gross inland consumption","1 284 115"
"2000","Netherlands","Terajoule","Gas","Imports","522 311"
